runtime_seconds,348.20346300001256
runtime_display,5 min 48.2 s

detuning_ghz,source_power_w,transport_feasible,handover_transfer_efficiency,science_total_temperature_rise_uK,final_retention_from_mot,science_peak_density_m3
725.0,0.7000000000000001,True,0.91,-4.160131038078266,0.67762968,2.8608806226413036e+18
750.0,0.7000000000000001,True,0.918,-4.97843582623752,0.681934464,2.9743374684867057e+18
775.0,0.7000000000000001,True,0.908,-5.474354476951682,0.65136288,2.85522886028211e+18
800.0,0.7000000000000001,True,0.924,-6.793601391335043,0.64576512,3.1252804087984717e+18
100.0,0.8,True,0.998,49.22092791655119,0.998,9.917879483311358e+18
125.0,0.8,True,1.0,44.191003715959,0.998,7.982272425393763e+18
150.0,0.8,True,1.0,30.87478565966059,0.996,8.626948520604178e+18
175.0,0.8,True,0.998,30.431633916901212,0.992012,6.939032639306853e+18
200.0,0.8,True,0.996,29.546762874861287,0.98604,5.822559913486409e+18
225.0,0.8,True,0.998,24.08591819312599,0.968163792,5.733174116835405e+18
250.0,0.8,True,1.0,20.43446051316581,0.9520919999999999,5.504055766298392e+18
275.0,0.8,True,0.998,19.06927466869753,0.946295616,5.013911987291057e+18
300.0,0.8,True,0.98,17.43894041269943,0.9138303999999999,4.549357075773128e+18
325.0,0.8,True,0.996,15.035925847891171,0.9111009600000001,4.4623294722986737e+18
350.0,0.8,True,0.988,13.092009152346002,0.900558048,4.317613849237008e+18
375.0,0.8,True,0.978,11.10651303310543,0.853504512,4.065542625500172e+18
400.0,0.8,True,0.99,11.310394953534974,0.8506555199999999,3.6574196922846034e+18
425.0,0.8,True,0.97,9.381647456067792,0.8228703999999999,3.5684091100167224e+18
450.0,0.8,True,0.96,8.625242369189884,0.8042496,3.3425337531773e+18
475.0,0.8,True,0.956,6.9728260164231095,0.7739699519999999,3.256101898769888e+18
500.0,0.8,True,0.95,4.779807581460126,0.7431773999999999,3.30111761497352e+18
525.0,0.8,True,0.94,4.693113722487407,0.7115988,2.965236351213751e+18
550.0,0.8,True,0.954,4.96125145334895,0.71555724,2.747098379466539e+18
575.0,0.8,True,0.95,2.3533538122876685,0.7006098,2.981058852384144e+18
600.0,0.8,True,0.946,2.198752136305771,0.679220432,2.7506048436820383e+18
625.0,0.8,True,0.95,0.49222065222734557,0.678091,2.923741713379884e+18
